Game 1: Player1=2, Player2=2, Winner=0
Game 8140: Player1=6, Player2=3, Winner=1
Game 8141: Player1=4, Player2=1, Winner=1
Game 8142: Player1=4, Player2=5, Winner=2
Game 8143: Player1=6, Player2=6, Winner=0
Game 8144: Player1=3, Player2=3, Winner=0
Game 8145: Player1=4, Player2=2, Winner=1
Game 8146: Player1=1, Player2=4, Winner=2
Game 8147: Player1=3, Player2=2, Winner=1
Game 8148: Player1=3, Player2=2, Winner=1
Game 8149: Player1=4, Player2=3, Winner=1
Game 8150: Player1=5, Player2=4, Winner=1
Game 8151: Player1=5, Player2=6, Winner=2
Game 8152: Player1=3, Player2=5, Winner=2
Game 8153: Player1=4, Player2=4, Winner=0
Game 8154: Player1=6, Player2=5, Winner=1
Game 8155: Player1=3, Player2=6, Winner=2
Game 8156: Player1=1, Player2=5, Winner=2
Game 8157: Player1=3, Player2=3, Winner=0
Game 8158: Player1=1, Player2=6, Winner=2
Game 8159: Player1=2, Player2=2, Winner=0
Game 8160: Player1=1, Player2=4, Winner=2
Game 8161: Player1=6, Player2=6, Winner=0
Game 8162: Player1=2, Player2=2, Winner=0
Game 8163: Player1=6, Player2=1, Winner=1
Game 8164: Player1=1, Player2=2, Winner=2
Game 8165: Player1=1, Player2=5, Winner=2
Game 8166: Player1=6, Player2=5, Winner=1
Game 8167: Player1=4, Player2=2, Winner=1
Game 8168: Player1=5, Player2=3, Winner=1
Game 8169: Player1=4, Player2=2, Winner=1
Game 8170: Player1=5, Player2=4, Winner=1
Game 8171: Player1=5, Player2=6, Winner=2
Game 8172: Player1=1, Player2=6, Winner=2
Game 8173: Player1=3, Player2=4, Winner=2
Game 8174: Player1=5, Player2=4, Winner=1
Game 8175: Player1=4, Player2=2, Winner=1
Game 8176: Player1=4, Player2=1, Winner=1
Game 8177: Player1=4, Player2=5, Winner=2
Game 8178: Player1=6, Player2=2, Winner=1
Game 8179: Player1=3, Player2=5, Winner=2
Game 8180: Player1=3, Player2=4, Winner=2
Game 8181: Player1=3, Player2=2, Winner=1
Game 8182: Player1=5, Player2=6, Winner=2
Game 8183: Player1=4, Player2=2, Winner=1
Game 8184: Player1=4, Player2=1, Winner=1
Game 8185: Player1=4, Player2=4, Winner=0
Game 8186: Player1=6, Player2=3, Winner=1
Game 8187: Player1=2, Player2=5, Winner=2
Game 8188: Player1=4, Player2=1, Winner=1
Game 8189: Player1=1, Player2=1, Winner=0
Game 8190: Player1=4, Player2=4, Winner=0
Game 8191: Player1=5, Player2=2, Winner=1
Game 8192: Player1=3, Player2=2, Winner=1
Game 8193: Player1=6, Player2=2, Winner=1
Game 8194: Player1=5, Player2=6, Winner=2
Game 8195: Player1=4, Player2=3, Winner=1
Game 8196: Player1=6, Player2=6, Winner=0
Game 8197: Player1=1, Player2=3, Winner=2
Game 8198: Player1=5, Player2=3, Winner=1
Game 8199: Player1=6, Player2=3, Winner=1
Game 8200: Player1=2, Player2=1, Winner=1
Game 8201: Player1=1, Player2=6, Winner=2
Game 8202: Player1=2, Player2=1, Winner=1
Game 8203: Player1=6, Player2=3, Winner=1
Game 8204: Player1=5, Player2=1, Winner=1
Game 8205: Player1=4, Player2=5, Winner=2
Game 8206: Player1=5, Player2=6, Winner=2
Game 8207: Player1=3, Player2=1, Winner=1
Game 8208: Player1=3, Player2=6, Winner=2
Game 8209: Player1=4, Player2=1, Winner=1
Game 8210: Player1=2, Player2=4, Winner=2
Game 8211: Player1=3, Player2=6, Winner=2
Game 8212: Player1=5, Player2=2, Winner=1
Game 8213: Player1=1, Player2=1, Winner=0
Game 8214: Player1=6, Player2=2, Winner=1
Game 8215: Player1=5, Player2=5, Winner=0
Game 8216: Player1=1, Player2=4, Winner=2
Game 8217: Player1=4, Player2=2, Winner=1
Game 8218: Player1=1, Player2=1, Winner=0
Game 8219: Player1=4, Player2=1, Winner=1
Game 8220: Player1=1, Player2=1, Winner=0
Game 8221: Player1=3, Player2=1, Winner=1
Game 8222: Player1=4, Player2=1, Winner=1
Game 8223: Player1=2, Player2=5, Winner=2
Game 8224: Player1=4, Player2=5, Winner=2
Game 8225: Player1=2, Player2=5, Winner=2
Game 8226: Player1=5, Player2=4, Winner=1
Game 8227: Player1=5, Player2=5, Winner=0
Game 8228: Player1=1, Player2=1, Winner=0
Game 8229: Player1=4, Player2=3, Winner=1
Game 8230: Player1=6, Player2=6, Winner=0
Game 8231: Player1=3, Player2=2, Winner=1
Game 8232: Player1=3, Player2=2, Winner=1
Game 8233: Player1=6, Player2=4, Winner=1
Game 8234: Player1=2, Player2=4, Winner=2
Game 8235: Player1=1, Player2=4, Winner=2
Game 8236: Player1=1, Player2=4, Winner=2
Game 8237: Player1=1, Player2=5, Winner=2
Game 8238: Player1=6, Player2=4, Winner=1
Game 8239: Player1=5, Player2=1, Winner=1
Game 8240: Player1=6, Player2=4, Winner=1
Game 8241: Player1=1, Player2=4, Winner=2
Game 8242: Player1=4, Player2=3, Winner=1
Game 8243: Player1=5, Player2=1, Winner=1
Game 8244: Player1=6, Player2=4, Winner=1
Game 8245: Player1=1, Player2=3, Winner=2
Game 8246: Player1=4, Player2=2, Winner=1
Game 8247: Player1=5, Player2=4, Winner=1
Game 8248: Player1=1, Player2=4, Winner=2
Game 8249: Player1=6, Player2=4, Winner=1
Game 8250: Player1=2, Player2=5, Winner=2
Game 8251: Player1=3, Player2=3, Winner=0
Game 8252: Player1=3, Player2=6, Winner=2
Game 8253: Player1=6, Player2=5, Winner=1
Game 8254: Player1=5, Player2=3, Winner=1
Game 8255: Player1=4, Player2=2, Winner=1
Game 8256: Player1=4, Player2=4, Winner=0
Game 8257: Player1=4, Player2=2, Winner=1
Game 8258: Player1=6, Player2=6, Winner=0
Game 8259: Player1=3, Player2=6, Winner=2
Game 8260: Player1=1, Player2=4, Winner=2
Game 8261: Player1=1, Player2=6, Winner=2
Game 8262: Player1=4, Player2=5, Winner=2
Game 8263: Player1=3, Player2=1, Winner=1
Game 8264: Player1=6, Player2=6, Winner=0
Game 8265: Player1=6, Player2=4, Winner=1
Game 8266: Player1=2, Player2=2, Winner=0
Game 8267: Player1=2, Player2=4, Winner=2
Game 8268: Player1=2, Player2=6, Winner=2
Game 8269: Player1=2, Player2=6, Winner=2
Game 8270: Player1=1, Player2=5, Winner=2
Game 8271: Player1=5, Player2=4, Winner=1
Game 8272: Player1=1, Player2=4, Winner=2
Game 8273: Player1=2, Player2=4, Winner=2
Game 8274: Player1=3, Player2=6, Winner=2
Game 8275: Player1=1, Player2=1, Winner=0
Game 8276: Player1=5, Player2=4, Winner=1
Game 8277: Player1=2, Player2=5, Winner=2
Game 8278: Player1=5, Player2=6, Winner=2
Game 8279: Player1=5, Player2=3, Winner=1
Game 8280: Player1=6, Player2=1, Winner=1
Game 8281: Player1=6, Player2=5, Winner=1
Game 8282: Player1=3, Player2=5, Winner=2
Game 8283: Player1=6, Player2=1, Winner=1
Game 8284: Player1=4, Player2=5, Winner=2
Game 8285: Player1=6, Player2=1, Winner=1
Game 8286: Player1=5, Player2=1, Winner=1
Game 8287: Player1=1, Player2=2, Winner=2
Game 8288: Player1=2, Player2=2, Winner=0
Game 8289: Player1=4, Player2=5, Winner=2
Game 8290: Player1=2, Player2=5, Winner=2
Game 8291: Player1=6, Player2=1, Winner=1
Game 8292: Player1=4, Player2=1, Winner=1
Game 8293: Player1=1, Player2=2, Winner=2
Game 8294: Player1=5, Player2=1, Winner=1
Game 8295: Player1=5, Player2=6, Winner=2
Game 8296: Player1=3, Player2=4, Winner=2
Game 8297: Player1=3, Player2=5, Winner=2
Game 8298: Player1=6, Player2=2, Winner=1
Game 8299: Player1=3, Player2=1, Winner=1
Game 8300: Player1=6, Player2=4, Winner=1
Game 8301: Player1=6, Player2=3, Winner=1
Game 8302: Player1=6, Player2=1, Winner=1
Game 8303: Player1=3, Player2=6, Winner=2
Game 8304: Player1=6, Player2=4, Winner=1
Game 8305: Player1=4, Player2=5, Winner=2
Game 8306: Player1=3, Player2=2, Winner=1
Game 8307: Player1=6, Player2=4, Winner=1
Game 8308: Player1=4, Player2=5, Winner=2
Game 8309: Player1=3, Player2=2, Winner=1
Game 8310: Player1=3, Player2=6, Winner=2
Game 8311: Player1=4, Player2=2, Winner=1
Game 8312: Player1=2, Player2=2, Winner=0
Game 8313: Player1=6, Player2=3, Winner=1
Game 8314: Player1=2, Player2=5, Winner=2
Game 8315: Player1=4, Player2=4, Winner=0
Game 8316: Player1=5, Player2=6, Winner=2
Game 8317: Player1=3, Player2=2, Winner=1
Game 8318: Player1=3, Player2=4, Winner=2
Game 8319: Player1=2, Player2=1, Winner=1
Game 8320: Player1=3, Player2=4, Winner=2
Game 8321: Player1=5, Player2=4, Winner=1
Game 8322: Player1=4, Player2=5, Winner=2
Game 8323: Player1=6, Player2=2, Winner=1
Game 8324: Player1=2, Player2=6, Winner=2
Game 8325: Player1=1, Player2=3, Winner=2
Game 8326: Player1=4, Player2=3, Winner=1
Game 8327: Player1=3, Player2=4, Winner=2
Game 8328: Player1=5, Player2=2, Winner=1
Game 8329: Player1=4, Player2=6, Winner=2
Game 8330: Player1=4, Player2=3, Winner=1
Game 8331: Player1=2, Player2=3, Winner=2
Game 8332: Player1=1, Player2=3, Winner=2
Game 8333: Player1=3, Player2=5, Winner=2
Game 8334: Player1=4, Player2=2, Winner=1
Game 8335: Player1=2, Player2=4, Winner=2
Game 8336: Player1=3, Player2=4, Winner=2
Game 8337: Player1=3, Player2=2, Winner=1
Game 8338: Player1=6, Player2=5, Winner=1
Game 8339: Player1=4, Player2=4, Winner=0
Game 8340: Player1=1, Player2=4, Winner=2
Game 8341: Player1=5, Player2=6, Winner=2
Game 8342: Player1=5, Player2=1, Winner=1
Game 8343: Player1=3, Player2=6, Winner=2
Game 8344: Player1=5, Player2=2, Winner=1
Game 8345: Player1=2, Player2=6, Winner=2
Game 8346: Player1=5, Player2=3, Winner=1
Game 8347: Player1=3, Player2=2, Winner=1
Game 8348: Player1=5, Player2=5, Winner=0
Game 8349: Player1=5, Player2=5, Winner=0
Game 8350: Player1=5, Player2=6, Winner=2
Game 8351: Player1=3, Player2=6, Winner=2
Game 8352: Player1=4, Player2=6, Winner=2
Game 8353: Player1=1, Player2=1, Winner=0
Game 8354: Player1=5, Player2=1, Winner=1
Game 8355: Player1=1, Player2=4, Winner=2
Game 8356: Player1=6, Player2=5, Winner=1
Game 8357: Player1=3, Player2=2, Winner=1
Game 8358: Player1=5, Player2=3, Winner=1
Game 8359: Player1=2, Player2=4, Winner=2
Game 8360: Player1=3, Player2=4, Winner=2
Game 8361: Player1=2, Player2=2, Winner=0
Game 8362: Player1=2, Player2=4, Winner=2
Game 8363: Player1=2, Player2=2, Winner=0
Game 8364: Player1=4, Player2=5, Winner=2
Game 8365: Player1=2, Player2=2, Winner=0
Game 8366: Player1=6, Player2=6, Winner=0
Game 8367: Player1=5, Player2=5, Winner=0
Game 8368: Player1=3, Player2=3, Winner=0
Game 8369: Player1=6, Player2=1, Winner=1
Game 8370: Player1=2, Player2=5, Winner=2
Game 8371: Player1=2, Player2=4, Winner=2
Game 8372: Player1=1, Player2=6, Winner=2
Game 8373: Player1=1, Player2=1, Winner=0
Game 8374: Player1=5, Player2=2, Winner=1
Game 8375: Player1=2, Player2=5, Winner=2
Game 8376: Player1=1, Player2=5, Winner=2
Game 8377: Player1=6, Player2=6, Winner=0
Game 8378: Player1=5, Player2=3, Winner=1
Game 8379: Player1=5, Player2=2, Winner=1
Game 8380: Player1=3, Player2=4, Winner=2
Game 8381: Player1=1, Player2=6, Winner=2
Game 8382: Player1=5, Player2=2, Winner=1
Game 8383: Player1=1, Player2=1, Winner=0
Game 8384: Player1=5, Player2=5, Winner=0
Game 8385: Player1=3, Player2=2, Winner=1
Game 8386: Player1=4, Player2=1, Winner=1
Game 8387: Player1=2, Player2=1, Winner=1
Game 8388: Player1=2, Player2=4, Winner=2
Game 8389: Player1=1, Player2=6, Winner=2
Game 8390: Player1=3, Player2=2, Winner=1
Game 8391: Player1=5, Player2=2, Winner=1
Game 8392: Player1=5, Player2=1, Winner=1
Game 8393: Player1=4, Player2=1, Winner=1
Game 8394: Player1=4, Player2=4, Winner=0
Game 8395: Player1=2, Player2=6, Winner=2
Game 8396: Player1=6, Player2=2, Winner=1
Game 8397: Player1=2, Player2=6, Winner=2
Game 8398: Player1=5, Player2=1, Winner=1
Game 8399: Player1=2, Player2=4, Winner=2
Game 8400: Player1=5, Player2=1, Winner=1
Game 8401: Player1=4, Player2=4, Winner=0
Game 8402: Player1=5, Player2=3, Winner=1
Game 8403: Player1=1, Player2=3, Winner=2
Game 8404: Player1=3, Player2=2, Winner=1
Game 8405: Player1=1, Player2=1, Winner=0
Game 8406: Player1=1, Player2=4, Winner=2
Game 8407: Player1=1, Player2=3, Winner=2
Game 8408: Player1=6, Player2=1, Winner=1
Game 8409: Player1=6, Player2=1, Winner=1
Game 8410: Player1=5, Player2=1, Winner=1
Game 8411: Player1=6, Player2=2, Winner=1
Game 8412: Player1=6, Player2=4, Winner=1
Game 8413: Player1=4, Player2=4, Winner=0
Game 8414: Player1=5, Player2=3, Winner=1
Game 8415: Player1=6, Player2=3, Winner=1
Game 8416: Player1=2, Player2=2, Winner=0
Game 8417: Player1=2, Player2=3, Winner=2
Game 8418: Player1=2, Player2=3, Winner=2
Game 8419: Player1=5, Player2=3, Winner=1
Game 8420: Player1=2, Player2=3, Winner=2
Game 8421: Player1=4, Player2=4, Winner=0
Game 8422: Player1=1, Player2=1, Winner=0
Game 8423: Player1=2, Player2=3, Winner=2
Game 8424: Player1=5, Player2=4, Winner=1
Game 8425: Player1=5, Player2=5, Winner=0
Game 8426: Player1=1, Player2=5, Winner=2
Game 8427: Player1=1, Player2=4, Winner=2
Game 8428: Player1=2, Player2=1, Winner=1
Game 8429: Player1=1, Player2=3, Winner=2
Game 8430: Player1=6, Player2=3, Winner=1
Game 8431: Player1=6, Player2=2, Winner=1
Game 8432: Player1=4, Player2=4, Winner=0
Game 8433: Player1=4, Player2=6, Winner=2
Game 8434: Player1=2, Player2=2, Winner=0
Game 8435: Player1=4, Player2=4, Winner=0
Game 8436: Player1=4, Player2=3, Winner=1
Game 8437: Player1=1, Player2=2, Winner=2
Game 8438: Player1=1, Player2=3, Winner=2
Game 8439: Player1=6, Player2=2, Winner=1
Game 8440: Player1=1, Player2=5, Winner=2
Game 8441: Player1=4, Player2=1, Winner=1
Game 8442: Player1=3, Player2=6, Winner=2
Game 8443: Player1=2, Player2=1, Winner=1
Game 8444: Player1=3, Player2=4, Winner=2
Game 8445: Player1=6, Player2=2, Winner=1
Game 8446: Player1=1, Player2=2, Winner=2
Game 8447: Player1=4, Player2=3, Winner=1
Game 8448: Player1=4, Player2=1, Winner=1
Game 8449: Player1=4, Player2=2, Winner=1
Game 8450: Player1=4, Player2=6, Winner=2
Game 8451: Player1=5, Player2=6, Winner=2
Game 8452: Player1=1, Player2=4, Winner=2
Game 8453: Player1=1, Player2=5, Winner=2
Game 8454: Player1=2, Player2=6, Winner=2
Game 8455: Player1=5, Player2=1, Winner=1
Game 8456: Player1=5, Player2=5, Winner=0
Game 8457: Player1=4, Player2=5, Winner=2
Game 8458: Player1=1, Player2=4, Winner=2
Game 8459: Player1=3, Player2=1, Winner=1
Game 8460: Player1=4, Player2=2, Winner=1
Game 8461: Player1=3, Player2=6, Winner=2
Game 8462: Player1=5, Player2=2, Winner=1
Game 8463: Player1=6, Player2=5, Winner=1
Game 8464: Player1=2, Player2=5, Winner=2
Game 8465: Player1=5, Player2=1, Winner=1
Game 8466: Player1=1, Player2=6, Winner=2
Game 8467: Player1=1, Player2=6, Winner=2
Game 8468: Player1=6, Player2=2, Winner=1
Game 8469: Player1=1, Player2=1, Winner=0
Game 8470: Player1=3, Player2=3, Winner=0
Game 8471: Player1=6, Player2=5, Winner=1
Game 8472: Player1=6, Player2=6, Winner=0
Game 8473: Player1=4, Player2=3, Winner=1
Game 8474: Player1=6, Player2=6, Winner=0
Game 8475: Player1=5, Player2=4, Winner=1
Game 8476: Player1=5, Player2=1, Winner=1
Game 8477: Player1=5, Player2=1, Winner=1
Game 8478: Player1=6, Player2=1, Winner=1
Game 8479: Player1=6, Player2=4, Winner=1
Game 8480: Player1=2, Player2=4, Winner=2
Game 8481: Player1=5, Player2=1, Winner=1
Game 8482: Player1=6, Player2=5, Winner=1
Game 8483: Player1=2, Player2=4, Winner=2
Game 8484: Player1=2, Player2=5, Winner=2
Game 8485: Player1=2, Player2=4, Winner=2
Game 8486: Player1=1, Player2=5, Winner=2
Game 8487: Player1=1, Player2=5, Winner=2
Game 8488: Player1=2, Player2=2, Winner=0
Game 8489: Player1=2, Player2=4, Winner=2
Game 8490: Player1=5, Player2=3, Winner=1
Game 8491: Player1=6, Player2=2, Winner=1
Game 8492: Player1=3, Player2=6, Winner=2
Game 8493: Player1=2, Player2=3, Winner=2
Game 8494: Player1=5, Player2=3, Winner=1
Game 8495: Player1=2, Player2=1, Winner=1
Game 8496: Player1=4, Player2=1, Winner=1
Game 8497: Player1=6, Player2=5, Winner=1
Game 8498: Player1=4, Player2=5, Winner=2
Game 8499: Player1=2, Player2=6, Winner=2
Game 8500: Player1=3, Player2=6, Winner=2
Game 8501: Player1=3, Player2=2, Winner=1
Game 8502: Player1=1, Player2=5, Winner=2
Game 8503: Player1=4, Player2=1, Winner=1
Game 8504: Player1=1, Player2=2, Winner=2
Game 8505: Player1=2, Player2=3, Winner=2
Game 8506: Player1=6, Player2=1, Winner=1
Game 8507: Player1=3, Player2=2, Winner=1
Game 8508: Player1=1, Player2=4, Winner=2
Game 8509: Player1=6, Player2=5, Winner=1
Game 8510: Player1=5, Player2=1, Winner=1
Game 8511: Player1=6, Player2=2, Winner=1
Game 8512: Player1=2, Player2=5, Winner=2
Game 8513: Player1=4, Player2=4, Winner=0
Game 8514: Player1=1, Player2=2, Winner=2
Game 8515: Player1=3, Player2=5, Winner=2
Game 8516: Player1=5, Player2=1, Winner=1
Game 8517: Player1=2, Player2=4, Winner=2
Game 8518: Player1=4, Player2=6, Winner=2
Game 8519: Player1=3, Player2=2, Winner=1
Game 8520: Player1=1, Player2=2, Winner=2
Game 8521: Player1=3, Player2=5, Winner=2
Game 8522: Player1=1, Player2=5, Winner=2
Game 8523: Player1=5, Player2=3, Winner=1
Game 8524: Player1=3, Player2=1, Winner=1
Game 8525: Player1=4, Player2=6, Winner=2
Game 8526: Player1=5, Player2=1, Winner=1
Game 8527: Player1=3, Player2=6, Winner=2
Game 8528: Player1=3, Player2=5, Winner=2
Game 8529: Player1=3, Player2=3, Winner=0
Game 8530: Player1=2, Player2=6, Winner=2
Game 8531: Player1=2, Player2=4, Winner=2
Game 8532: Player1=2, Player2=1, Winner=1
Game 8533: Player1=6, Player2=4, Winner=1
Game 8534: Player1=2, Player2=6, Winner=2
Game 8535: Player1=3, Player2=3, Winner=0
Game 8536: Player1=1, Player2=2, Winner=2
Game 8537: Player1=6, Player2=1, Winner=1
Game 8538: Player1=6, Player2=2, Winner=1
Game 8539: Player1=6, Player2=3, Winner=1
Game 8540: Player1=1, Player2=1, Winner=0
Game 8541: Player1=4, Player2=2, Winner=1
Game 8542: Player1=5, Player2=6, Winner=2
Game 8543: Player1=5, Player2=3, Winner=1
Game 8544: Player1=6, Player2=1, Winner=1
Game 8545: Player1=1, Player2=5, Winner=2
Game 8546: Player1=5, Player2=3, Winner=1
Game 8547: Player1=4, Player2=3, Winner=1
Game 8548: Player1=4, Player2=5, Winner=2
Game 8549: Player1=2, Player2=3, Winner=2
Game 8550: Player1=3, Player2=5, Winner=2
Game 8551: Player1=6, Player2=4, Winner=1
Game 8552: Player1=5, Player2=5, Winner=0
Game 8553: Player1=6, Player2=2, Winner=1
Game 8554: Player1=1, Player2=1, Winner=0
Game 8555: Player1=2, Player2=1, Winner=1
Game 8556: Player1=6, Player2=1, Winner=1
Game 8557: Player1=4, Player2=2, Winner=1
Game 8558: Player1=1, Player2=1, Winner=0
Game 8559: Player1=5, Player2=3, Winner=1
Game 8560: Player1=4, Player2=3, Winner=1
Game 8561: Player1=4, Player2=5, Winner=2
Game 8562: Player1=1, Player2=5, Winner=2
Game 8563: Player1=4, Player2=4, Winner=0
Game 8564: Player1=4, Player2=5, Winner=2
Game 8565: Player1=5, Player2=1, Winner=1
Game 8566: Player1=5, Player2=5, Winner=0
Game 8567: Player1=5, Player2=2, Winner=1
Game 8568: Player1=5, Player2=6, Winner=2
Game 8569: Player1=2, Player2=6, Winner=2
Game 8570: Player1=1, Player2=1, Winner=0
Game 8571: Player1=4, Player2=6, Winner=2
Game 8572: Player1=6, Player2=2, Winner=1
Game 8573: Player1=3, Player2=3, Winner=0
Game 8574: Player1=4, Player2=2, Winner=1
Game 8575: Player1=4, Player2=3, Winner=1
Game 8576: Player1=6, Player2=2, Winner=1
Game 8577: Player1=3, Player2=1, Winner=1
Game 8578: Player1=1, Player2=6, Winner=2
Game 8579: Player1=2, Player2=6, Winner=2
Game 8580: Player1=6, Player2=2, Winner=1
Game 8581: Player1=3, Player2=1, Winner=1
Game 8582: Player1=1, Player2=6, Winner=2
Game 8583: Player1=4, Player2=5, Winner=2
Game 8584: Player1=5, Player2=5, Winner=0
Game 8585: Player1=4, Player2=6, Winner=2
Game 8586: Player1=6, Player2=1, Winner=1
Game 8587: Player1=3, Player2=2, Winner=1
Game 8588: Player1=3, Player2=4, Winner=2
Game 8589: Player1=4, Player2=2, Winner=1
Game 8590: Player1=1, Player2=6, Winner=2
Game 8591: Player1=5, Player2=6, Winner=2
Game 8592: Player1=5, Player2=1, Winner=1
Game 8593: Player1=5, Player2=5, Winner=0
Game 8594: Player1=2, Player2=6, Winner=2
Game 8595: Player1=2, Player2=1, Winner=1
Game 8596: Player1=5, Player2=3, Winner=1
Game 8597: Player1=4, Player2=4, Winner=0
Game 8598: Player1=6, Player2=5, Winner=1
Game 8599: Player1=5, Player2=2, Winner=1
Game 8600: Player1=5, Player2=6, Winner=2
Game 8601: Player1=5, Player2=5, Winner=0
Game 8602: Player1=3, Player2=6, Winner=2
Game 8603: Player1=1, Player2=5, Winner=2
Game 8604: Player1=3, Player2=1, Winner=1
Game 8605: Player1=5, Player2=2, Winner=1
Game 8606: Player1=4, Player2=2, Winner=1
Game 8607: Player1=6, Player2=1, Winner=1
Game 8608: Player1=1, Player2=6, Winner=2
Game 8609: Player1=2, Player2=5, Winner=2
Game 8610: Player1=6, Player2=1, Winner=1
Game 8611: Player1=2, Player2=6, Winner=2
Game 8612: Player1=4, Player2=3, Winner=1
Game 8613: Player1=2, Player2=2, Winner=0
Game 8614: Player1=3, Player2=5, Winner=2
Game 8615: Player1=4, Player2=4, Winner=0
Game 8616: Player1=6, Player2=5, Winner=1
Game 8617: Player1=3, Player2=4, Winner=2
Game 8618: Player1=5, Player2=4, Winner=1
Game 8619: Player1=2, Player2=6, Winner=2
Game 8620: Player1=3, Player2=3, Winner=0
Game 8621: Player1=5, Player2=4, Winner=1
Game 8622: Player1=5, Player2=6, Winner=2
Game 8623: Player1=5, Player2=4, Winner=1
Game 8624: Player1=6, Player2=4, Winner=1
Game 8625: Player1=6, Player2=3, Winner=1
Game 8626: Player1=3, Player2=2, Winner=1
Game 8627: Player1=3, Player2=6, Winner=2
Game 8628: Player1=6, Player2=2, Winner=1
Game 8629: Player1=5, Player2=3, Winner=1
